,Type,Punk,From,To,Amount,Txn
1,Bid Withdrawn,2377,0xbf2c6f,,"59.75Ξ ($192,484)","Aug 22, 2021"
2,Bid,2377,0xbf2c6f,,"59.75Ξ ($192,920)","Aug 22, 2021"
3,Offered,2377,,,"69Ξ ($226,258)","Aug 21, 2021"
4,Bid Withdrawn,2377,0x030795,,"55.99Ξ ($180,333)","Aug 13, 2021"
5,Bid,2377,0x030795,,"55.99Ξ ($181,366)","Aug 13, 2021"
6,Offered,2377,,,"64.69Ξ ($203,788)","Aug 10, 2021"
7,Sold,2377,KennyB,0xb5fc89,"48Ξ ($132,817)","Aug 05, 2021"
8,Offered,2377,,,"48Ξ ($128,469)","Aug 05, 2021"
9,Offer Withdrawn,2377,,,,"Aug 01, 2021"
10,Offered,2377,,,"43.90Ξ ($113,846)","Aug 01, 2021"
11,Offer Withdrawn,2377,,,,"Apr 09, 2021"
12,Offered,2377,,,"23.39Ξ ($40,142)","Mar 28, 2021"
13,Transfer,2377,0x1edd1f,KennyB,,"Oct 15, 2020"
14,Sold,2377,CPyrc,0x1edd1f,"5.99Ξ ($2,236)","Oct 15, 2020"
15,Bid Withdrawn,2377,0x1edd1f,,"3.20Ξ ($1,193)","Oct 15, 2020"
16,Bid,2377,0x1edd1f,,"3.20Ξ ($1,203)","Oct 15, 2020"
17,Offered,2377,,,"5.99Ξ ($2,043)","Oct 07, 2020"
18,(Unwrap),2377,WrappedC…,CPyrc,,"Oct 07, 2020"
19,Sold,2377,Michel_M…,CPyrc,"4.75Ξ ($1,620)","Oct 07, 2020"
20,(Wrap),2377,0x60207f,WrappedC…,,"Oct 07, 2020"
21,Transfer,2377,Michel_M…,0x60207f,,"Oct 07, 2020"
22,(Unwrap),2377,WrappedC…,Michel_M…,,"Oct 06, 2020"
23,(Wrap),2377,0x60207f,WrappedC…,,"Oct 05, 2020"
24,Transfer,2377,Michel_M…,0x60207f,,"Oct 05, 2020"
25,(Unwrap),2377,WrappedC…,Michel_M…,,"Oct 05, 2020"
26,(Wrap),2377,0x60207f,WrappedC…,,"Oct 05, 2020"
27,Transfer,2377,Michel_M…,0x60207f,,"Oct 05, 2020"
28,(Unwrap),2377,WrappedC…,Michel_M…,,"Sep 29, 2020"
29,Sold,2377,0x3ba9cd,Michel_M…,"6.50Ξ ($2,299)","Sep 29, 2020"
30,Sold,2377,Carlini8,0x3ba9cd,"4Ξ ($1,390)","Sep 24, 2020"
31,(Wrap),2377,0xaadfe3,WrappedC…,,"Sep 14, 2020"
32,Transfer,2377,Carlini8,0xaadfe3,,"Sep 14, 2020"
33,Offer Withdrawn,2377,,,,"Sep 14, 2020"
34,Offered,2377,,,"2.90Ξ ($1,122)","Sep 13, 2020"
35,Offered,2377,,,3Ξ ($667),"Jun 29, 2020"
36,Offered,2377,,,"6Ξ ($1,231)","May 22, 2020"
37,Sold,2377,Alex3422,Carlini8,2.50Ξ ($513),"May 22, 2020"
38,Offered,2377,,,2.50Ξ ($526),"May 20, 2020"
39,Offered,2377,,,2Ξ ($410),"May 07, 2020"
40,Sold,2377,0xbfa319,Alex3422,1.18Ξ ($170),"Jan 13, 2020"
41,Offered,2377,,,1.18Ξ ($240),"Oct 26, 2018"
42,Offered,2377,,,0.29Ξ ($86),"Sep 01, 2018"
43,Offered,2377,,,0.29Ξ ($86),"Sep 01, 2018"
44,Sold,2377,Hemba,0xbfa319,0.15Ξ ($44),"Sep 01, 2018"
45,Offered,2377,,,0.15Ξ ($65),"Jul 31, 2018"
46,Offered,2377,,,1.00Ξ ($203),"Jul 25, 2017"
47,Bid Withdrawn,2377,0x717403,,0.05Ξ ($16),"Jun 28, 2017"
48,Transfer,2377,0xe4d36b,Hemba,,"Jun 26, 2017"
49,Bid,2377,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
50,Claimed,2377,,0xe4d36b,,"Jun 23, 2017"
0,Transfer,2378,azkaban,0x4bbb41,,"Feb 14, 2021"
1,Bid Withdrawn,2378,0xbfa319,,0.60Ξ ($834),"Jan 20, 2021"
2,Sold,2378,0xbf6ccf,azkaban,"4.70Ξ ($4,613)","Jan 11, 2021"
3,Offered,2378,,,"4.70Ξ ($5,581)","Jan 07, 2021"
4,Sold,2378,NFTinTin,0xbf6ccf,"4.20Ξ ($2,616)","Dec 22, 2020"
5,Offered,2378,,,"4.20Ξ ($2,549)","Dec 21, 2020"
6,Offer Withdrawn,2378,,,,"Dec 12, 2020"
7,Offered,2378,,,"4.49Ξ ($2,481)","Dec 11, 2020"
8,Offered,2378,,,"4.99Ξ ($3,021)","Nov 30, 2020"
9,Offered,2378,,,"5.48Ξ ($3,323)","Nov 24, 2020"
10,Bid,2378,0xbfa319,,0.60Ξ ($248),"Oct 24, 2020"
11,Sold,2378,Pixls,NFTinTin,0.32Ξ ($34),"Feb 05, 2019"
12,Offered,2378,,,0.32Ξ ($29),"Dec 08, 2018"
13,Offered,2378,,,0.24Ξ ($49),"Oct 18, 2018"
14,Offered,2378,,,0.18Ξ ($52),"Sep 03, 2018"
15,Sold,2378,Hemba,Pixls,0.10Ξ ($30),"Sep 02, 2018"
16,Offered,2378,,,0.10Ξ ($43),"Jul 31, 2018"
17,Claimed,2378,,Hemba,,"Jun 23, 2017"
0,Offered,2379,,,399.88Ξ ($1.24M),"Aug 26, 2021"
1,Sold,2379,0xe664f5,mzm.eth,"83.95Ξ ($260,441)","Aug 26, 2021"
2,Bid Withdrawn,2379,0xa308ee,,"57Ξ ($183,175)","Aug 26, 2021"
3,Offered,2379,,,"83.95Ξ ($269,781)","Aug 26, 2021"
4,Bid,2379,0xa308ee,,"57Ξ ($177,453)","Aug 25, 2021"
5,Offered,2379,,,"80.95Ξ ($251,773)","Aug 25, 2021"
6,Offered,2379,,,"85.95Ξ ($275,497)","Aug 25, 2021"
7,Offered,2379,,,"79.95Ξ ($254,877)","Aug 24, 2021"
8,Offered,2379,,,"78.95Ξ ($251,411)","Aug 24, 2021"
9,Offered,2379,,,"79.95Ξ ($265,002)","Aug 24, 2021"
10,Offered,2379,,,"78.95Ξ ($263,326)","Aug 24, 2021"
11,Offered,2379,,,"99.95Ξ ($331,979)","Aug 24, 2021"
12,Offered,2379,,,"78.95Ξ ($264,045)","Aug 24, 2021"
13,Offered,2379,,,"74.95Ξ ($249,563)","Aug 23, 2021"
14,Offered,2379,,,"71.95Ξ ($237,906)","Aug 23, 2021"
15,Offered,2379,,,"69.95Ξ ($231,292)","Aug 23, 2021"
16,Offered,2379,,,"71.95Ξ ($239,209)","Aug 23, 2021"
17,Offered,2379,,,"72.95Ξ ($244,518)","Aug 23, 2021"
18,Offered,2379,,,"74.95Ξ ($249,473)","Aug 23, 2021"
19,Offered,2379,,,"78.95Ξ ($262,055)","Aug 23, 2021"
20,Offered,2379,,,"74.95Ξ ($250,684)","Aug 23, 2021"
21,Offered,2379,,,"71.95Ξ ($240,440)","Aug 23, 2021"
22,Offered,2379,,,"69.95Ξ ($233,172)","Aug 23, 2021"
23,Offered,2379,,,"65.95Ξ ($219,838)","Aug 23, 2021"
24,Offered,2379,,,"63.95Ξ ($213,172)","Aug 23, 2021"
25,Sold,2379,subbo.et…,0xe664f5,"56Ξ ($186,671)","Aug 23, 2021"
26,Offered,2379,,,"56Ξ ($181,098)","Aug 22, 2021"
27,Sold,2379,0x2fb1a2,subbo.et…,"47Ξ ($132,052)","Aug 05, 2021"
28,Offered,2379,,,"47Ξ ($132,052)","Aug 05, 2021"
29,Sold,2379,TokenAng…,0x2fb1a2,"43Ξ ($119,900)","Aug 05, 2021"
30,Bid Withdrawn,2379,subbo.et…,,"34.70Ξ ($93,328)","Aug 04, 2021"
31,Offered,2379,,,"43Ξ ($107,645)","Aug 04, 2021"
32,Bid,2379,subbo.et…,,"34.70Ξ ($87,036)","Aug 03, 2021"
33,Offered,2379,,,"39Ξ ($103,129)","Aug 02, 2021"
34,Sold,2379,kikuchiy…,TokenAng…,"23Ξ ($53,314)","Apr 14, 2021"
35,Offered,2379,,,"23Ξ ($53,850)","Apr 14, 2021"
36,Offered,2379,,,"24Ξ ($51,720)","Apr 12, 2021"
37,Offer Withdrawn,2379,,,,"Apr 08, 2021"
38,Bid Withdrawn,2379,0xd4442b,,"14Ξ ($29,714)","Apr 06, 2021"
39,Bid,2379,0xd4442b,,"14Ξ ($29,482)","Apr 05, 2021"
40,Offered,2379,,,"16Ξ ($33,332)","Apr 04, 2021"
41,Offered,2379,,,"17Ξ ($35,767)","Apr 03, 2021"
42,Offered,2379,,,"21Ξ ($40,324)","Apr 01, 2021"
43,Offered,2379,,,"24Ξ ($43,352)","Mar 29, 2021"
44,Offered,2379,,,"30Ξ ($57,749)","Feb 21, 2021"
45,Sold,2379,trislit,kikuchiy…,0.35Ξ ($103),"Jun 27, 2019"
46,Offered,2379,,,0.35Ξ ($103),"Jun 27, 2019"
47,Offered,2379,,,0.45Ξ ($75),"Apr 05, 2019"
48,Offer Withdrawn,2379,,,,"Mar 27, 2019"
49,Offered,2379,,,0.35Ξ ($79),"Oct 02, 2018"
50,Sold,2379,Hemba,trislit,0.11Ξ ($25),"Sep 20, 2018"
51,Offered,2379,,,0.11Ξ ($48),"Jul 31, 2018"
52,Offered,2379,,,0.26Ξ ($72),"Sep 19, 2017"
53,Claimed,2379,,Hemba,,"Jun 23, 2017"
0,Offer Withdrawn,2380,,,,"Feb 08, 2021"
1,Offered,2380,,,"14.90Ξ ($23,807)","Feb 07, 2021"
2,Claimed,2380,,0x6f4a2d,,"Jun 23, 2017"
0,Offered,2381,,,308.88Ξ ($1.01M),"Aug 29, 2021"
1,Offered,2381,,,480Ξ ($1.56M),"Aug 28, 2021"
2,Offered,2381,,,"238.10Ξ ($687,976)","Aug 06, 2021"
3,Offered,2381,,,"183.20Ξ ($505,945)","Aug 06, 2021"
4,Offer Withdrawn,2381,,,,"Jun 25, 2021"
5,Offered,2381,,,"40Ξ ($92,900)","Jun 17, 2021"
6,Sold,2381,0xf5c1d5,2381.eth,"35Ξ ($75,262)","Apr 11, 2021"
7,Offered,2381,,,"35Ξ ($62,646)","Mar 21, 2021"
8,Offered,2381,,,"39.75Ξ ($70,821)","Mar 11, 2021"
9,Offered,2381,,,"34.60Ξ ($62,910)","Mar 10, 2021"
10,Offered,2381,,,"39.50Ξ ($64,823)","Mar 07, 2021"
11,Sold,2381,0x54d7f9,0xf5c1d5,"29.50Ξ ($49,315)","Mar 07, 2021"
12,Offered,2381,,,"29.50Ξ ($49,273)","Mar 06, 2021"
13,Offered,2381,,,"44Ξ ($69,636)","Mar 04, 2021"
14,Offered,2381,,,"37Ξ ($52,948)","Mar 01, 2021"
15,Offered,2381,,,"40Ξ ($58,585)","Feb 28, 2021"
16,Offered,2381,,,"47.50Ξ ($81,719)","Feb 23, 2021"
17,Offer Withdrawn,2381,,,,"Feb 22, 2021"
18,Offered,2381,,,"39.90Ξ ($79,437)","Feb 20, 2021"
19,Offered,2381,,,"41.50Ξ ($81,196)","Feb 19, 2021"
20,Sold,2381,0x577ebc,0x54d7f9,"19.50Ξ ($37,093)","Feb 18, 2021"
21,Offered,2381,,,"19.50Ξ ($34,728)","Feb 16, 2021"
22,Bid Withdrawn,2381,comicdao…,,"11Ξ ($17,515)","Feb 04, 2021"
23,Bid,2381,comicdao…,,"11Ξ ($17,177)","Feb 03, 2021"
24,Transfer,2381,0xcbd482,0x577ebc,,"Jan 30, 2021"
25,Bid Withdrawn,2381,PM_disco…,,"1.70Ξ ($2,261)","Jan 26, 2021"
26,Bid,2381,PM_disco…,,"1.70Ξ ($2,098)","Jan 17, 2021"
27,Claimed,2381,,0xcbd482,,"Jun 23, 2017"
0,Offered,2382,,,"119Ξ ($399,578)","Sep 08, 2021"
1,Offered,2382,,,"129Ξ ($449,988)","Sep 08, 2021"
2,Offered,2382,,,"134Ξ ($453,067)","Sep 07, 2021"
3,Offered,2382,,,"139Ξ ($546,630)","Sep 07, 2021"
4,Offered,2382,,,"149Ξ ($582,885)","Sep 06, 2021"
5,Sold,2382,black1ce…,0x944f9f,"100Ξ ($391,198)","Sep 06, 2021"
6,Offered,2382,,,"100Ξ ($391,198)","Sep 06, 2021"
7,Offered,2382,,,1.11KΞ ($2.84M),"Aug 01, 2021"
8,Transfer,2382,0x14fa3d,black1ce…,,"Aug 01, 2021"
9,Offered,2382,,,1.11KΞ ($2.88M),"Aug 01, 2021"
10,Offered,2382,,,"70Ξ ($172,400)","Jul 31, 2021"
11,Sold,2382,0x2b290f,0x14fa3d,"35Ξ ($86,076)","Jul 31, 2021"
12,Offered,2382,,,"35Ξ ($85,464)","Jul 30, 2021"
13,Offered,2382,,,"34Ξ ($80,874)","Jul 30, 2021"
14,Offered,2382,,,"34.50Ξ ($80,966)","Jul 30, 2021"
15,Offered,2382,,,"36Ξ ($82,490)","Jul 27, 2021"
16,Offered,2382,,,"37Ξ ($87,434)","Jul 26, 2021"
17,Sold,2382,0x394618,0x2b290f,"28.50Ξ ($67,171)","Jul 26, 2021"
18,Offered,2382,,,"28.50Ξ ($74,706)","May 31, 2021"
19,Offered,2382,,,"32Ξ ($81,844)","May 28, 2021"
20,Offered,2382,,,"38Ξ ($89,439)","May 22, 2021"
21,Bid Withdrawn,2382,0xb5e6ac,,"20.50Ξ ($48,250)","May 22, 2021"
22,Sold,2382,0x6f4a2d,0x394618,"22.50Ξ ($49,673)","May 22, 2021"
23,Bid,2382,0xb5e6ac,,"20.50Ξ ($56,431)","May 20, 2021"
24,Offered,2382,,,"22.50Ξ ($61,936)","May 20, 2021"
25,Bid,2382,0x7f3560,,"17.50Ξ ($46,815)","May 20, 2021"
26,Offered,2382,,,"25.50Ξ ($85,257)","May 18, 2021"
27,Offered,2382,,,"29Ξ ($101,981)","May 17, 2021"
28,Bid Withdrawn,2382,0x076a9f,,"3Ξ ($5,498)","Mar 20, 2021"
29,Bid,2382,0x076a9f,,"3Ξ ($5,479)","Mar 19, 2021"
30,Offered,2382,,,"48.22Ξ ($86,335)","Mar 18, 2021"
31,Offered,2382,,,"65Ξ ($115,323)","Feb 23, 2021"
32,Bid Withdrawn,2382,OnlyToas…,,"6Ξ ($10,029)","Feb 04, 2021"
33,Bid,2382,OnlyToas…,,"6Ξ ($9,832)","Feb 03, 2021"
34,Bid Withdrawn,2382,0x717403,,0.05Ξ ($15),"Jun 29, 2017"
35,Bid,2382,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
36,Claimed,2382,,0x6f4a2d,,"Jun 23, 2017"
0,Transfer,2383,0x207355,0x4084df,,"May 07, 2021"
1,Claimed,2383,,0x207355,,"Jun 23, 2017"
0,Bid,2384,0xce66c6,,0Ξ ($31),"Aug 07, 2021"
1,Sold,2384,Hemba,Kenney,0.16Ξ ($184),"Jan 20, 2018"
2,Offered,2384,,,0.16Ξ ($111),"Dec 14, 2017"
3,Claimed,2384,,Hemba,,"Jun 23, 2017"
0,Claimed,2385,,0x44fab5,,"Jun 23, 2017"
0,Bid,2386,0xeea014,,0.10Ξ ($311),"Aug 08, 2021"
1,Bid Withdrawn,2386,0x483ec3,,"350Ξ ($621,547)","Feb 17, 2021"
2,Bid,2386,0x483ec3,,"350Ξ ($636,506)","Feb 14, 2021"
3,Transfer,2386,MrTpunks,0xb62986,,"Sep 26, 2020"
4,(Unwrap),2386,WrappedC…,MrTpunks,,"Sep 25, 2020"
5,(Wrap),2386,0xbc5dad,WrappedC…,,"Sep 25, 2020"
6,Transfer,2386,MrTpunks,0xbc5dad,,"Sep 25, 2020"
7,Bid Withdrawn,2386,DANNY,,"60Ξ ($12,006)","May 21, 2020"
8,Sold,2386,TokenAng…,MrTpunks,"77Ξ ($15,313)","May 21, 2020"
9,Offered,2386,,,"77Ξ ($15,868)","May 21, 2020"
10,Bid,2386,DANNY,,"60Ξ ($12,551)","May 21, 2020"
11,Offered,2386,,,"100Ξ ($21,354)","May 20, 2020"
12,Offered,2386,,,"75Ξ ($15,504)","May 17, 2020"
13,Bid Withdrawn,2386,DANNY,,"40Ξ ($8,088)","May 14, 2020"
14,Bid,2386,DANNY,,"40Ξ ($8,195)","May 14, 2020"
15,Offered,2386,,,"150Ξ ($29,406)","Apr 27, 2020"
16,Bid Withdrawn,2386,Pranksy,,"20Ξ ($3,943)","Apr 26, 2020"
17,Sold,2386,0x4dcaf3,TokenAng…,"30Ξ ($5,914)","Apr 26, 2020"
18,Bid,2386,Pranksy,,"20Ξ ($3,987)","Apr 26, 2020"
19,Bid,2386,jmg,,"12.50Ξ ($2,492)","Apr 26, 2020"
20,Offered,2386,,,"30Ξ ($5,981)","Apr 26, 2020"
21,Bid Withdrawn,2386,TokenAng…,,"8Ξ ($1,147)","Jan 13, 2020"
22,Bid,2386,TokenAng…,,"8Ξ ($1,107)","Jan 09, 2020"
23,Bid Withdrawn,2386,Pranksy,,4Ξ ($849),"Jul 23, 2019"
24,Bid,2386,Pranksy,,4Ξ ($869),"Jul 22, 2019"
25,Bid Withdrawn,2386,0x976b59,,"6.60Ξ ($1,535)","Sep 30, 2018"
26,Bid,2386,0x976b59,,"6.60Ξ ($1,527)","Sep 29, 2018"
27,Sold,2386,straybit…,0x4dcaf3,4.25Ξ ($826),"Jul 19, 2017"
28,Bid,2386,0x4dcaf3,,4.25Ξ ($965),"Jul 18, 2017"
29,Bid,2386,0x00bd3a,,3.65Ξ ($829),"Jul 18, 2017"
30,Offered,2386,,,"6Ξ ($1,363)","Jul 18, 2017"
31,Bid Withdrawn,2386,0x4dcaf3,,4Ξ ($622),"Jul 16, 2017"
32,Offered,2386,,,"7Ξ ($1,088)","Jul 16, 2017"
33,Bid,2386,0x4dcaf3,,4Ξ ($676),"Jul 15, 2017"
34,Offered,2386,,,"8Ξ ($1,643)","Jul 13, 2017"
35,Bid,2386,0x7760e0,,1.50Ξ ($404),"Jul 04, 2017"
36,Bid,2386,0xa0a59c,,1.50Ξ ($404),"Jul 04, 2017"
37,Bid Withdrawn,2386,Hemba,,"7Ξ ($1,883)","Jul 04, 2017"
38,Bid,2386,Hemba,,"7Ξ ($1,883)","Jul 04, 2017"
39,Bid,2386,0x7760e0,,1Ξ ($269),"Jul 04, 2017"
40,Bid,2386,0xa0a59c,,1Ξ ($269),"Jul 04, 2017"
41,Bid,2386,0x7760e0,,0.13Ξ ($39),"Jun 28, 2017"
42,Bid,2386,0x5462de,,0.12Ξ ($39),"Jun 28, 2017"
43,Bid,2386,0x7760e0,,0.05Ξ ($16),"Jun 28, 2017"
44,Claimed,2386,,straybit…,,"Jun 23, 2017"
0,Transfer,2387,0xf4a775,0xfe0d9a,,"Mar 03, 2021"
1,Bid Withdrawn,2387,0xdbc416,,"20Ξ ($32,003)","Feb 25, 2021"
2,Bid,2387,0xdbc416,,"20Ξ ($38,859)","Feb 21, 2021"
3,Sold,2387,Hemba,0xf4a775,0.11Ξ ($51),"Dec 04, 2017"
4,Offered,2387,,,0.11Ξ ($52),"Nov 26, 2017"
5,Transfer,2387,0xe4d36b,Hemba,,"Jun 26, 2017"
6,Bid,2387,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
7,Claimed,2387,,0xe4d36b,,"Jun 23, 2017"
0,Transfer,2388,0x49ab66,0x14839f,,"Feb 24, 2021"
1,Sold,2388,0x0503ed,0x49ab66,"5.50Ξ ($6,972)","Jan 27, 2021"
2,Offered,2388,,,"5.50Ξ ($7,828)","Jan 25, 2021"
3,(Unwrap),2388,WrappedC…,0x0503ed,,"Jan 25, 2021"
4,Sold,2388,devboi,0x0503ed,"2.99Ξ ($4,237)","Jan 25, 2021"
5,(Wrap),2388,0xa6ad9e,WrappedC…,,"Sep 15, 2020"
6,Transfer,2388,devboi,0xa6ad9e,,"Sep 15, 2020"
7,Offer Withdrawn,2388,,,,"Jan 09, 2019"
8,Offered,2388,,,1Ξ ($684),"May 12, 2018"
9,Offer Withdrawn,2388,,,,"Apr 16, 2018"
10,Offered,2388,,,0.75Ξ ($384),"Apr 16, 2018"
11,Sold,2388,Hemba,devboi,0.15Ξ ($77),"Apr 16, 2018"
12,Offered,2388,,,0.15Ξ ($104),"Dec 14, 2017"
13,Claimed,2388,,Hemba,,"Jun 23, 2017"
0,Bid Withdrawn,2389,0xb5696e,,"105Ξ ($412,680)","Sep 05, 2021"
1,Bid,2389,0xb5696e,,"105Ξ ($414,138)","Sep 05, 2021"
2,Offered,2389,,,"140Ξ ($552,184)","Sep 05, 2021"
3,Offer Withdrawn,2389,,,,"Aug 28, 2021"
4,Offered,2389,,,"175Ξ ($564,289)","Aug 28, 2021"
5,Offered,2389,,,"155Ξ ($502,391)","Aug 28, 2021"
6,Offered,2389,,,"140Ξ ($442,684)","Aug 27, 2021"
7,Offered,2389,,,"120Ξ ($388,619)","Aug 25, 2021"
8,Sold,2389,AZonneve…,0x99a811,"79.50Ξ ($265,006)","Aug 23, 2021"
9,Offered,2389,,,"79.50Ξ ($220,725)","Aug 06, 2021"
10,Offered,2389,,,"86.50Ξ ($239,755)","Aug 06, 2021"
11,Offered,2389,,,"88.50Ξ ($222,485)","Aug 04, 2021"
12,Offered,2389,,,"85.60Ξ ($171,185)","Jul 13, 2021"
13,Offered,2389,,,"89Ξ ($260,379)","May 02, 2021"
14,Offered,2389,,,"105Ξ ($231,454)","Apr 25, 2021"
15,Sold,2389,Pranksy,AZonneve…,1.49Ξ ($303),"May 25, 2020"
16,Bid Withdrawn,2389,AZonneve…,,0.80Ξ ($163),"May 25, 2020"
17,Bid,2389,AZonneve…,,0.80Ξ ($165),"May 21, 2020"
18,Offered,2389,,,1.49Ξ ($298),"May 15, 2020"
19,Offered,2389,,,1Ξ ($216),"Aug 11, 2019"
20,Sold,2389,0x00d7c9,Pranksy,0.40Ξ ($109),"Jun 20, 2019"
21,Bid,2389,Pranksy,,0.40Ξ ($109),"Jun 20, 2019"
22,Claimed,2389,,0x00d7c9,,"Jun 23, 2017"
0,Offer Withdrawn,2390,,,,"Jul 31, 2021"
1,Offered,2390,,,"38.50Ξ ($81,601)","Jul 24, 2021"
2,Offered,2390,,,"39Ξ ($72,780)","Jul 19, 2021"
3,Sold,2390,0x5e43e1,0xcf8401,"33Ξ ($92,113)","Apr 30, 2021"
4,Bid Withdrawn,2390,kevallin…,,"31Ξ ($82,811)","Apr 27, 2021"
5,Bid,2390,kevallin…,,"31Ξ ($78,945)","Apr 27, 2021"
6,Bid Withdrawn,2390,pablopun…,,"28Ξ ($60,340)","Apr 12, 2021"
7,Bid,2390,pablopun…,,"28Ξ ($60,033)","Apr 11, 2021"
8,Offered,2390,,,"33Ξ ($56,232)","Mar 28, 2021"
9,Sold,2390,TokenAng…,0x5e43e1,"31.50Ξ ($51,214)","Feb 25, 2021"
10,Offered,2390,,,"45Ξ ($74,217)","Feb 24, 2021"
11,Offered,2390,,,"75Ξ ($128,338)","Feb 22, 2021"
12,Bid,2390,0x5e43e1,,"31.50Ξ ($59,153)","Feb 22, 2021"
13,Offered,2390,,,"38Ξ ($72,904)","Feb 22, 2021"
14,Offered,2390,,,"29Ξ ($56,494)","Feb 21, 2021"
15,Offered,2390,,,"23.90Ξ ($47,173)","Feb 19, 2021"
16,Sold,2390,0xf1b658,TokenAng…,"17Ξ ($33,112)","Feb 19, 2021"
17,Offered,2390,,,"17Ξ ($32,663)","Feb 19, 2021"
18,Offered,2390,,,"23Ξ ($43,953)","Feb 19, 2021"
19,Bid Withdrawn,2390,0x33c265,,"13Ξ ($24,843)","Feb 19, 2021"
20,Sold,2390,0x05dfd4,0xf1b658,"15Ξ ($28,665)","Feb 19, 2021"
21,Bid,2390,0x33c265,,"13Ξ ($24,843)","Feb 19, 2021"
22,Bid,2390,0xf1b658,,"12Ξ ($22,932)","Feb 19, 2021"
23,Offered,2390,,,"15Ξ ($28,663)","Feb 19, 2021"
24,Offer Withdrawn,2390,,,,"Feb 19, 2021"
25,Offered,2390,,,"16Ξ ($30,574)","Feb 19, 2021"
26,Offer Withdrawn,2390,,,,"Feb 19, 2021"
27,Offered,2390,,,"18Ξ ($34,396)","Feb 19, 2021"
28,Offer Withdrawn,2390,,,,"Feb 19, 2021"
29,Offered,2390,,,"20Ξ ($38,727)","Feb 18, 2021"
30,Offer Withdrawn,2390,,,,"Feb 18, 2021"
31,Offered,2390,,,"25Ξ ($48,366)","Feb 18, 2021"
32,Offer Withdrawn,2390,,,,"Feb 18, 2021"
33,Offered,2390,,,"21Ξ ($40,174)","Feb 18, 2021"
34,Offer Withdrawn,2390,,,,"Feb 18, 2021"
35,Offered,2390,,,"22.50Ξ ($43,286)","Feb 18, 2021"
36,Sold,2390,0xb44969,0x05dfd4,"16.90Ξ ($32,513)","Feb 18, 2021"
37,Offered,2390,,,"16.90Ξ ($32,513)","Feb 18, 2021"
38,Transfer,2390,0xbf6ccf,0xb44969,,"Jan 13, 2021"
39,Sold,2390,pinkiepi…,0xbf6ccf,"5.30Ξ ($3,239)","Dec 23, 2020"
40,Offered,2390,,,"5.30Ξ ($3,256)","Dec 23, 2020"
41,Transfer,2390,2pac,pinkiepi…,,"Dec 18, 2020"
42,Sold,2390,0x087173,2pac,"3.97Ξ ($2,303)","Dec 14, 2020"
43,Bid Withdrawn,2390,6373D,,"3Ξ ($1,778)","Dec 13, 2020"
44,Bid,2390,6373D,,"3Ξ ($1,778)","Dec 13, 2020"
45,Offered,2390,,,"3.97Ξ ($2,353)","Dec 13, 2020"
46,Offered,2390,,,"5.90Ξ ($2,980)","Nov 20, 2020"
47,(Unwrap),2390,WrappedC…,0x087173,,"Nov 14, 2020"
48,Sold,2390,2pac,0x087173,"2.81Ξ ($1,300)","Nov 14, 2020"
49,(Wrap),2390,0xbf08e1,WrappedC…,,"Nov 14, 2020"
50,Transfer,2390,2pac,0xbf08e1,,"Nov 14, 2020"
51,Offered,2390,,,"6Ξ ($2,820)","Nov 14, 2020"
52,Offered,2390,,,"7.99Ξ ($3,108)","Oct 31, 2020"
53,(Unwrap),2390,WrappedC…,2pac,,"Oct 27, 2020"
54,(Wrap),2390,0xa16152,WrappedC…,,"Oct 24, 2020"
55,Transfer,2390,0x257e2b,0xa16152,,"Oct 24, 2020"
56,Offer Withdrawn,2390,,,,"Oct 24, 2020"
57,Offered,2390,,,"6.99Ξ ($2,890)","Oct 24, 2020"
58,Offered,2390,,,"9.50Ξ ($3,761)","Oct 21, 2020"
59,Offered,2390,,,"7Ξ ($2,695)","Oct 21, 2020"
60,(Unwrap),2390,WrappedC…,0x257e2b,,"Oct 21, 2020"
61,(Wrap),2390,0xa16152,WrappedC…,,"Oct 19, 2020"
62,Transfer,2390,0x257e2b,0xa16152,,"Oct 19, 2020"
63,Offer Withdrawn,2390,,,,"Oct 19, 2020"
64,Offered,2390,,,"7.50Ξ ($2,762)","Oct 17, 2020"
65,Offer Withdrawn,2390,,,,"Oct 17, 2020"
66,Offered,2390,,,"7Ξ ($2,573)","Oct 17, 2020"
67,Offer Withdrawn,2390,,,,"Oct 16, 2020"
68,Offered,2390,,,"7Ξ ($2,645)","Oct 15, 2020"
69,Offer Withdrawn,2390,,,,"Oct 15, 2020"
70,Offered,2390,,,"9.99Ξ ($3,779)","Oct 13, 2020"
71,Offered,2390,,,"7.49Ξ ($2,791)","Oct 11, 2020"
72,Offer Withdrawn,2390,,,,"Oct 10, 2020"
73,Offered,2390,,,"7.99Ξ ($2,996)","Oct 10, 2020"
74,Offered,2390,,,"9.99Ξ ($3,505)","Oct 08, 2020"
75,Offer Withdrawn,2390,,,,"Oct 08, 2020"
76,Offered,2390,,,"8.99Ξ ($3,049)","Oct 08, 2020"
77,Sold,2390,0xa3cb30,0x257e2b,"6.50Ξ ($2,218)","Oct 07, 2020"
78,Bid,2390,0x257e2b,,"6.50Ξ ($2,202)","Oct 07, 2020"
79,Bid Withdrawn,2390,0x257e2b,,"5.90Ξ ($1,999)","Oct 07, 2020"
