,Type,Punk,From,To,Amount,Txn
10,Offered,4148,,,"29Ξ ($105,956)","May 08, 2021"
11,Offered,4148,,,"35Ξ ($121,879)","May 06, 2021"
12,Offered,4148,,,"39.90Ξ ($131,572)","May 05, 2021"
13,Offered,4148,,,"44Ξ ($126,721)","May 02, 2021"
14,Offered,4148,,,"35Ξ ($95,101)","Apr 29, 2021"
15,Offered,4148,,,"38.50Ξ ($89,813)","Apr 21, 2021"
16,Offered,4148,,,"59.99Ξ ($136,909)","Apr 13, 2021"
17,Offer Withdrawn,4148,,,,"Apr 12, 2021"
18,Offered,4148,,,"69.99Ξ ($124,875)","Mar 19, 2021"
19,Offered,4148,,,"414Ξ ($791,883)","Mar 13, 2021"
20,Transfer,4148,0x29b1b2,disco.et…,,"Mar 08, 2021"
21,Transfer,4148,0x29b1b2,0x29b1b2,,"Mar 08, 2021"
22,Offer Withdrawn,4148,,,,"Feb 22, 2021"
23,Offered,4148,,,"45Ξ ($77,097)","Feb 22, 2021"
24,Offer Withdrawn,4148,,,,"Feb 09, 2021"
25,Offered,4148,,,"35Ξ ($60,758)","Feb 09, 2021"
26,(Unwrap),4148,WrappedC…,0x29b1b2,,"Jan 31, 2021"
27,(Wrap),4148,0xa33225,WrappedC…,,"Jan 25, 2021"
28,Transfer,4148,0x29b1b2,0xa33225,,"Jan 25, 2021"
29,Sold,4148,zonted,0x29b1b2,"9Ξ ($12,638)","Jan 25, 2021"
30,Offered,4148,,,"9Ξ ($3,377)","Oct 19, 2020"
31,Offered,4148,,,"5.99Ξ ($2,196)","Oct 17, 2020"
32,Offered,4148,,,"12Ξ ($4,249)","Sep 29, 2020"
33,Sold,4148,0xcb832d,zonted,"5.20Ξ ($1,841)","Sep 29, 2020"
34,Offered,4148,,,"5.20Ξ ($1,843)","Sep 29, 2020"
35,Sold,4148,0xedc9c1,0xcb832d,"3Ξ ($1,105)","Sep 15, 2020"
36,Bid Withdrawn,4148,krybhara…,,1Ξ ($238),"Jun 13, 2020"
37,Bid,4148,krybhara…,,1Ξ ($235),"May 30, 2020"
38,Bid Withdrawn,4148,MBK,,0.50Ξ ($66),"Jan 01, 2020"
39,Bid,4148,MBK,,0.50Ξ ($64),"Jan 01, 2020"
40,Offered,4148,,,3Ξ ($842),"Jun 30, 2017"
41,Sold,4148,0x5b098b,0xedc9c1,0.30Ξ ($91),"Jun 24, 2017"
42,Offered,4148,,,0.30Ξ ($98),"Jun 23, 2017"
43,Claimed,4148,,0x5b098b,,"Jun 23, 2017"
0,Sold,4149,0x65ba4f,0xad0bcc,"37.40Ξ ($93,875)","Aug 03, 2021"
1,Offered,4149,,,"37.40Ξ ($98,447)","Aug 02, 2021"
2,Sold,4149,0x191e79,0x65ba4f,"32.50Ξ ($84,757)","Aug 02, 2021"
3,Offered,4149,,,"32.50Ξ ($85,703)","Aug 02, 2021"
4,Offer Withdrawn,4149,,,,"Aug 02, 2021"
5,Offered,4149,,,"45Ξ ($116,150)","Aug 01, 2021"
6,Sold,4149,0x2d8d75,0x191e79,"30Ξ ($75,947)","Jul 31, 2021"
7,Offered,4149,,,"30Ξ ($63,248)","Jul 01, 2021"
8,Sold,4149,magicdhz…,0x2d8d75,"24.99Ξ ($57,630)","Apr 24, 2021"
9,Offered,4149,,,"24.99Ξ ($63,490)","Apr 22, 2021"
10,Offered,4149,,,"25.49Ξ ($59,364)","Apr 21, 2021"
11,Offered,4149,,,"26Ξ ($62,936)","Apr 16, 2021"
12,Offered,4149,,,"26.49Ξ ($65,934)","Apr 16, 2021"
13,Offered,4149,,,"27Ξ ($62,881)","Apr 14, 2021"
14,Offered,4149,,,"28Ξ ($63,466)","Apr 13, 2021"
15,Offered,4149,,,"29Ξ ($62,785)","Apr 13, 2021"
16,Sold,4149,0x5b098b,magicdhz…,"24.30Ξ ($52,610)","Apr 13, 2021"
17,Offered,4149,,,"24.30Ξ ($50,791)","Apr 10, 2021"
18,Claimed,4149,,0x5b098b,,"Jun 23, 2017"
0,Bid Withdrawn,4150,0x4c3450,,0.20Ξ ($424),"Jul 02, 2021"
1,Bid,4150,0x4c3450,,0.20Ξ ($439),"Jun 29, 2021"
2,Sold,4150,shilpixe…,Fanny,0.15Ξ ($83),"Mar 20, 2018"
3,Offered,4150,,,0.15Ξ ($127),"Feb 28, 2018"
4,Offered,4150,,,0.24Ξ ($71),"Sep 18, 2017"
5,Offered,4150,,,0.35Ξ ($113),"Aug 21, 2017"
6,Offered,4150,,,0.74Ξ ($219),"Aug 08, 2017"
7,Offered,4150,,,1Ξ ($241),"Jul 07, 2017"
8,Bid,4150,0x717403,,0.05Ξ ($13),"Jun 26, 2017"
9,Offered,4150,,,3.14Ξ ($797),"Jun 26, 2017"
10,Claimed,4150,,shilpixe…,,"Jun 23, 2017"
0,Offer Withdrawn,4151,,,,"Aug 29, 2021"
1,Offered,4151,,,"250Ξ ($828,650)","Aug 24, 2021"
2,Bid Withdrawn,4151,0xdc5556,,"25Ξ ($82,230)","Aug 21, 2021"
3,Sold,4151,0xc219ca,0x752f4a,"55Ξ ($181,255)","Aug 21, 2021"
4,Bid,4151,0xdc5556,,"25Ξ ($81,800)","Aug 21, 2021"
5,Bid Withdrawn,4151,0xdc5556,,"15Ξ ($49,073)","Aug 21, 2021"
6,Bid,4151,0xdc5556,,"15Ξ ($47,412)","Aug 19, 2021"
7,Offered,4151,,,"55Ξ ($168,560)","Aug 07, 2021"
8,Transfer,4151,0xcbefa0,0xc219ca,,"Aug 07, 2021"
9,Transfer,4151,0x231707,0xcbefa0,,"Mar 04, 2021"
10,Offered,4151,,,"80Ξ ($138,761)","Feb 22, 2021"
11,Offered,4151,,,"24Ξ ($8,762)","Sep 28, 2020"
12,Offered,4151,,,"7Ξ ($1,621)","Jul 01, 2020"
13,Offered,4151,,,3.50Ξ ($621),"Nov 18, 2018"
14,Offered,4151,,,1Ξ ($544),"Mar 23, 2018"
15,Offered,4151,,,1Ξ ($544),"Mar 23, 2018"
16,Offered,4151,,,0.50Ξ ($305),"Mar 15, 2018"
17,Claimed,4151,,0x231707,,"Jun 23, 2017"
0,(Wrap),4152,0xa5f05c,WrappedC…,,"Aug 28, 2021"
1,Transfer,4152,0x650dcd,0xa5f05c,,"Aug 28, 2021"
2,Transfer,4152,0x24e267,0x650dcd,,"Aug 28, 2021"
3,Transfer,4152,0x650dcd,0x24e267,,"Aug 07, 2021"
4,Sold,4152,0x93e453,0x650dcd,"26Ξ ($63,489)","Jul 30, 2021"
5,Offered,4152,,,"26Ξ ($82,404)","May 03, 2021"
6,Offered,4152,,,"24.49Ξ ($62,846)","Apr 27, 2021"
7,Offered,4152,,,"26Ξ ($61,002)","Apr 14, 2021"
8,Offered,4152,,,"28Ξ ($59,525)","Apr 12, 2021"
9,Sold,4152,0xbff231,0x93e453,"22Ξ ($47,231)","Apr 11, 2021"
10,Bid,4152,0x93e453,,"22Ξ ($47,231)","Apr 11, 2021"
11,Offered,4152,,,"22.43Ξ ($48,107)","Apr 11, 2021"
12,Offered,4152,,,"22.87Ξ ($47,802)","Apr 10, 2021"
13,Offered,4152,,,"23.99Ξ ($49,664)","Apr 10, 2021"
14,Offered,4152,,,"24.85Ξ ($51,632)","Apr 08, 2021"
15,Offered,4152,,,"29.99Ξ ($62,097)","Apr 08, 2021"
16,Offered,4152,,,"22.87Ξ ($48,535)","Apr 06, 2021"
17,Offered,4152,,,"24.99Ξ ($52,488)","Apr 05, 2021"
18,Offered,4152,,,"29.99Ξ ($54,691)","Mar 31, 2021"
19,Offer Withdrawn,4152,,,,"Mar 31, 2021"
20,Offered,4152,,,"35Ξ ($62,707)","Mar 17, 2021"
21,Transfer,4152,0x9c5801,0xbff231,,"Mar 05, 2021"
22,Bid Withdrawn,4152,0x8fd87d,,"20Ξ ($31,022)","Mar 03, 2021"
23,Bid,4152,0x8fd87d,,"20Ξ ($31,022)","Mar 03, 2021"
24,Sold,4152,heeee.et…,0x9c5801,"20Ξ ($31,022)","Mar 03, 2021"
25,Bid,4152,0x9c5801,,"20Ξ ($31,022)","Mar 03, 2021"
26,Offered,4152,,,"30Ξ ($44,857)","Feb 27, 2021"
27,Offered,4152,,,"26.97Ξ ($38,054)","Feb 26, 2021"
28,Offered,4152,,,"39.99Ξ ($61,120)","Feb 23, 2021"
29,Offered,4152,,,"29.99Ξ ($50,541)","Feb 23, 2021"
30,Offered,4152,,,555Ξ ($1.08M),"Feb 21, 2021"
31,Offered,4152,,,"69Ξ ($134,667)","Feb 21, 2021"
32,Sold,4152,charley,heeee.et…,"16.48Ξ ($32,164)","Feb 21, 2021"
33,Offered,4152,,,"16.48Ξ ($31,596)","Feb 20, 2021"
34,Offered,4152,,,"15.98Ξ ($31,257)","Feb 19, 2021"
35,Offered,4152,,,"15.49Ξ ($29,797)","Feb 19, 2021"
36,(Unwrap),4152,WrappedC…,charley,,"Feb 19, 2021"
37,(Wrap),4152,0x780ac3,WrappedC…,,"Dec 22, 2020"
38,Transfer,4152,0x9fd86d,0x780ac3,,"Dec 22, 2020"
39,Sold,4152,MBK,0x9fd86d,"4.25Ξ ($2,566)","Dec 22, 2020"
40,Offered,4152,,,"4.25Ξ ($2,603)","Dec 21, 2020"
41,Offered,4152,,,"6.50Ξ ($4,141)","Dec 18, 2020"
42,Offered,4152,,,"9.99Ξ ($3,685)","Oct 16, 2020"
43,Bid Withdrawn,4152,Pixls,,1Ξ ($204),"May 24, 2020"
44,Sold,4152,juggerna…,MBK,1.30Ξ ($266),"May 24, 2020"
45,Bid,4152,Pixls,,1Ξ ($204),"May 24, 2020"
46,Offered,4152,,,1.30Ξ ($267),"May 24, 2020"
47,Offered,4152,,,1.34Ξ ($278),"May 24, 2020"
48,Offered,4152,,,1.95Ξ ($406),"May 23, 2020"
49,Transfer,4152,Wilcox,juggerna…,,"May 23, 2020"
50,Transfer,4152,0x00d7c9,Wilcox,,"Sep 17, 2019"
51,Offered,4152,,,1Ξ ($306),"Jul 07, 2019"
52,Claimed,4152,,0x00d7c9,,"Jun 23, 2017"
0,Transfer,4153,0xff4c60,0x2e675e,,"Aug 01, 2021"
1,Bid Withdrawn,4153,0x1cbb87,,"40Ξ ($98,355)","Jul 31, 2021"
2,Sold,4153,0x609630,0xff4c60,"52Ξ ($127,140)","Jul 31, 2021"
3,Offered,4153,,,"52Ξ ($127,780)","Jul 31, 2021"
4,Offer Withdrawn,4153,,,,"Jul 31, 2021"
5,Bid,4153,0x1cbb87,,"40Ξ ($98,514)","Jul 31, 2021"
6,Offered,4153,,,"51Ξ ($125,559)","Jul 31, 2021"
7,Offer Withdrawn,4153,,,,"Jul 30, 2021"
8,Offered,4153,,,"51Ξ ($124,536)","Jul 30, 2021"
9,Offer Withdrawn,4153,,,,"Jul 17, 2021"
10,Offered,4153,,,"45Ξ ($84,064)","Jul 17, 2021"
11,Offered,4153,,,"50Ξ ($208,856)","May 12, 2021"
12,Bid Withdrawn,4153,0x0e9aed,,"26.50Ξ ($63,780)","Apr 22, 2021"
13,Sold,4153,0x379133,0x609630,"28Ξ ($67,390)","Apr 22, 2021"
14,Bid,4153,0x0e9aed,,"26.50Ξ ($63,780)","Apr 22, 2021"
15,Offered,4153,,,"28Ξ ($67,390)","Apr 22, 2021"
16,Bid Withdrawn,4153,0x609630,,"28Ξ ($67,390)","Apr 22, 2021"
17,Offered,4153,,,"29Ξ ($69,797)","Apr 22, 2021"
18,Offered,4153,,,"30Ξ ($72,433)","Apr 22, 2021"
19,Bid,4153,0x609630,,"28Ξ ($67,604)","Apr 22, 2021"
20,Bid,4153,0x0e9aed,,"26.50Ξ ($63,982)","Apr 22, 2021"
21,Offered,4153,,,"31Ξ ($74,847)","Apr 22, 2021"
22,Offered,4153,,,"32Ξ ($77,262)","Apr 22, 2021"
23,Offered,4153,,,"33Ξ ($80,162)","Apr 22, 2021"
24,Offered,4153,,,"34Ξ ($80,611)","Apr 21, 2021"
25,Offered,4153,,,"37Ξ ($89,662)","Apr 21, 2021"
26,Sold,4153,0x7f3aff,0x379133,"31Ξ ($67,742)","Apr 10, 2021"
27,Offered,4153,,,"31Ξ ($52,824)","Mar 28, 2021"
28,Sold,4153,0xba19ba,0x7f3aff,"23Ξ ($43,847)","Feb 18, 2021"
29,Offered,4153,,,"23Ξ ($40,016)","Feb 17, 2021"
30,Offer Withdrawn,4153,,,,"Feb 14, 2021"
31,Offered,4153,,,"23Ξ ($42,634)","Feb 12, 2021"
32,Transfer,4153,0x00dab6,0xba19ba,,"Feb 09, 2021"
33,Claimed,4153,,0x00dab6,,"Jun 23, 2017"
0,Transfer,4154,sov,sov.eth,,"Apr 25, 2021"
1,Offer Withdrawn,4154,,,,"Oct 12, 2020"
2,Offered,4154,,,"7Ξ ($2,554)","Sep 28, 2020"
3,Offered,4154,,,"6Ξ ($2,215)","Sep 21, 2020"
4,Sold,4154,0x470e9b,sov,0.45Ξ ($91),"Jul 31, 2017"
5,Offered,4154,,,0.45Ξ ($91),"Jul 31, 2017"
6,Offered,4154,,,1Ξ ($194),"Jul 19, 2017"
7,Claimed,4154,,0x470e9b,,"Jun 23, 2017"
0,Transfer,4155,0x98c488,0x4bbb41,,"Feb 15, 2021"
1,Sold,4155,Hemba,0x98c488,0.85Ξ ($337),"Aug 23, 2020"
2,Offered,4155,,,0.85Ξ ($367),"Aug 18, 2020"
3,Offer Withdrawn,4155,,,,"Jan 04, 2020"
4,Offered,4155,,,0.82Ξ ($92),"Jan 27, 2019"
5,Claimed,4155,,Hemba,,"Jun 23, 2017"
0,Bid,4156,0xeea014,,0.10Ξ ($311),"Aug 08, 2021"
1,Bid,4156,0xf5e216,,<0.01Ξ ($1),"Aug 02, 2021"
2,Bid,4156,“cryptop…,,<0.01Ξ ($<0.01),"Jul 05, 2021"
3,Sold,4156,0x9e199d,4156.eth,650Ξ ($1.25M),"Feb 18, 2021"
4,Bid Withdrawn,4156,Pranksy,,"300Ξ ($533,166)","Feb 17, 2021"
5,Bid,4156,Pranksy,,"300Ξ ($525,312)","Feb 16, 2021"
6,Offered,4156,,,650Ξ ($1.14M),"Feb 16, 2021"
7,Bid Withdrawn,4156,0x02ecd3,,"50Ξ ($26,048)","Nov 27, 2020"
8,Bid,4156,0x02ecd3,,"50Ξ ($23,715)","Nov 19, 2020"
9,Bid Withdrawn,4156,DANNY,,"50Ξ ($18,855)","Sep 14, 2020"
10,Bid,4156,DANNY,,"50Ξ ($18,508)","Sep 12, 2020"
11,Bid Withdrawn,4156,Pranksy,,"30Ξ ($7,092)","May 30, 2020"
12,Bid,4156,Pranksy,,"30Ξ ($7,091)","May 30, 2020"
13,Bid Withdrawn,4156,0x976b59,,"6.60Ξ ($1,462)","Sep 28, 2018"
14,Bid,4156,0x976b59,,"6.60Ξ ($1,462)","Sep 28, 2018"
15,Sold,4156,jmg,0x9e199d,3.29Ξ ($645),"Sep 17, 2018"
16,Offered,4156,,,3.29Ξ ($970),"Aug 18, 2018"
17,Sold,4156,0xc2ac3c,0x7eb46d,0.20Ξ ($64),"Aug 12, 2018"
18,Bid,4156,jmg,,1.30Ξ ($414),"Aug 12, 2018"
19,Offered,4156,,,"20Ξ ($13,685)","Dec 15, 2017"
20,Bid Withdrawn,4156,0x7eb46d,,0.20Ξ ($139),"Dec 14, 2017"
21,Transfer,4156,0xb11d6a,0xc2ac3c,,"Dec 14, 2017"
22,Bid,4156,0x7eb46d,,0.20Ξ ($140),"Dec 13, 2017"
23,Sold,4156,0x63e776,0xb11d6a,<0.01Ξ ($<0.01),"Aug 30, 2017"
24,Offered,4156,,,<0.01Ξ ($<0.01),"Aug 30, 2017"
25,Bid,4156,0x7760e0,,0.05Ξ ($16),"Jun 28, 2017"
26,Claimed,4156,,0x63e776,,"Jun 23, 2017"
0,Transfer,4157,Adidust,0x4ff055,,"Aug 31, 2021"
1,Offer Withdrawn,4157,,,,"Aug 23, 2021"
2,Offered,4157,,,"65Ξ ($217,928)","Aug 23, 2021"
3,Sold,4157,0xbf6ccf,Adidust,"4.25Ξ ($5,758)","Jan 26, 2021"
4,Bid Withdrawn,4157,0x95318b,,"3.75Ξ ($5,011)","Jan 26, 2021"
5,Bid,4157,0x95318b,,"3.75Ξ ($5,011)","Jan 26, 2021"
6,Offered,4157,,,"4.25Ξ ($5,680)","Jan 26, 2021"
7,Offered,4157,,,"4.95Ξ ($5,049)","Jan 13, 2021"
8,Bid Withdrawn,4157,0x47d5a2,,"5.10Ξ ($6,076)","Jan 07, 2021"
9,Bid,4157,0x47d5a2,,"5.10Ξ ($3,912)","Jan 02, 2021"
10,Offered,4157,,,"5.46Ξ ($3,952)","Dec 30, 2020"
11,(Unwrap),4157,WrappedC…,0xbf6ccf,,"Dec 30, 2020"
12,(Wrap),4157,0xac12a8,WrappedC…,,"Dec 13, 2020"
13,Transfer,4157,gaus,0xac12a8,,"Dec 13, 2020"
14,(Unwrap),4157,WrappedC…,gaus,,"Sep 28, 2020"
15,Sold,4157,0xb40dac,gaus,"3.50Ξ ($1,252)","Sep 28, 2020"
16,Sold,4157,0xf4239e,0xb40dac,"3.20Ξ ($1,142)","Sep 27, 2020"
17,Sold,4157,Hemba,0xf4239e,2.30Ξ ($795),"Sep 24, 2020"
18,(Wrap),4157,0x193847,WrappedC…,,"Sep 15, 2020"
19,Transfer,4157,Hemba,0x193847,,"Sep 15, 2020"
20,Offer Withdrawn,4157,,,,"Jan 04, 2020"
21,Offered,4157,,,0.75Ξ ($132),"Apr 07, 2019"
22,Offered,4157,,,0.40Ξ ($76),"Jul 11, 2017"
23,Claimed,4157,,Hemba,,"Jun 23, 2017"
0,Bid Withdrawn,4158,0x4daef9,,"32Ξ ($73,297)","Jul 28, 2021"
1,Bid,4158,0x4daef9,,"32Ξ ($76,275)","Jul 26, 2021"
2,Transfer,4158,Wilcox,wilcox.e…,,"Apr 25, 2021"
3,Transfer,4158,0x00d7c9,Wilcox,,"Sep 14, 2019"
4,Offered,4158,,,1Ξ ($275),"Jul 12, 2019"
5,Transfer,4158,juggerna…,0x00d7c9,,"Oct 02, 2017"
6,Offered,4158,,,0.25Ξ ($64),"Sep 21, 2017"
7,Offered,4158,,,0.30Ξ ($88),"Aug 19, 2017"
8,Offered,4158,,,0.40Ξ ($115),"Aug 15, 2017"
9,Sold,4158,0x02751f,juggerna…,0.20Ξ ($39),"Jul 30, 2017"
10,Offered,4158,,,0.20Ξ ($39),"Jul 30, 2017"
11,Offered,4158,,,0.50Ξ ($95),"Jul 11, 2017"
12,Claimed,4158,,0x02751f,,"Jun 23, 2017"
0,Sold,4159,0x062c54,analemma…,"125Ξ ($401,984)","Aug 25, 2021"
1,Bid Withdrawn,4159,0x1fcfbc,,"100Ξ ($321,852)","Aug 25, 2021"
2,Bid,4159,0x1fcfbc,,"100Ξ ($319,625)","Aug 25, 2021"
3,Offered,4159,,,"125Ξ ($260,474)","Apr 09, 2021"
4,Transfer,4159,0xa3cb30,0x062c54,,"Mar 14, 2021"
5,Bid Withdrawn,4159,ManOverb…,,"16Ξ ($29,205)","Feb 16, 2021"
6,Bid,4159,ManOverb…,,"16Ξ ($28,560)","Feb 15, 2021"
7,Offer Withdrawn,4159,,,,"Feb 15, 2021"
8,Offered,4159,,,"23Ξ ($14,931)","Dec 27, 2020"
9,Bid Withdrawn,4159,0x4fa27c,,"8Ξ ($2,973)","Oct 11, 2020"
10,Bid,4159,0x4fa27c,,"8Ξ ($3,005)","Oct 10, 2020"
11,Bid Withdrawn,4159,Thing,,"7Ξ ($2,373)","Oct 07, 2020"
12,Offered,4159,,,"16.50Ξ ($5,591)","Oct 07, 2020"
13,Bid,4159,Thing,,"7Ξ ($2,372)","Oct 07, 2020"
14,Transfer,4159,0x00bd9f,0xa3cb30,,"Mar 07, 2018"
15,Bid Withdrawn,4159,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
16,Bid,4159,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
17,Claimed,4159,,0x00bd9f,,"Jun 23, 2017"
0,Bid Withdrawn,4160,0x717403,,0.05Ξ ($16),"Jun 28, 2017"
1,Bid,4160,0x717403,,0.05Ξ ($14),"Jun 25, 2017"
2,Claimed,4160,,0x000002,,"Jun 23, 2017"
0,Transfer,4161,0xe5fa91,0x944d32,,"Aug 02, 2021"
1,Transfer,4161,disco.et…,0xe5fa91,,"Jul 29, 2021"
2,Sold,4161,0x8a3d2e,disco.et…,"29Ξ ($66,174)","Jul 05, 2021"
3,Offered,4161,,,"29Ξ ($95,407)","May 05, 2021"
4,Sold,4161,0xc11192,0x8a3d2e,"23.49Ξ ($48,480)","Apr 08, 2021"
5,Bid Withdrawn,4161,0xd3e2e7,,"22.67Ξ ($41,101)","Mar 17, 2021"
6,Bid,4161,0xd3e2e7,,"22.67Ξ ($41,055)","Mar 17, 2021"
7,Offered,4161,,,"23.49Ξ ($41,873)","Mar 17, 2021"
8,Bid Withdrawn,4161,0x13816f,,"11.50Ξ ($17,198)","Feb 26, 2021"
9,Sold,4161,pelvis.e…,0xc11192,"13.79Ξ ($26,439)","Feb 20, 2021"
10,Bid,4161,0x13816f,,"11.50Ξ ($23,089)","Feb 20, 2021"
11,Offered,4161,,,"13.79Ξ ($26,252)","Feb 19, 2021"
12,Offered,4161,,,"15.99Ξ ($27,337)","Feb 15, 2021"
13,Sold,4161,0x5b098b,pelvis.e…,"7.90Ξ ($14,809)","Feb 13, 2021"
14,Offered,4161,,,"7.90Ξ ($13,492)","Feb 08, 2021"
15,Sold,4161,0xd8e806,0x5b098b,0.25Ξ ($72),"Aug 15, 2017"
16,Offered,4161,,,0.25Ξ ($75),"Aug 14, 2017"
17,Offer Withdrawn,4161,,,,"Aug 14, 2017"
18,Offered,4161,,,0.20Ξ ($62),"Aug 12, 2017"
19,Offer Withdrawn,4161,,,,"Aug 10, 2017"
20,Offered,4161,,,0.35Ξ ($104),"Aug 08, 2017"
21,Offer Withdrawn,4161,,,,"Jul 13, 2017"
22,Offered,4161,,,0.80Ξ ($164),"Jul 13, 2017"
23,Offered,4161,,,1Ξ ($191),"Jul 11, 2017"
24,Sold,4161,Hemba,0xd8e806,0.44Ξ ($84),"Jul 11, 2017"
25,Offered,4161,,,0.44Ξ ($84),"Jul 11, 2017"
26,Claimed,4161,,Hemba,,"Jun 23, 2017"
0,Sold,4162,0x537dc8,0x030d7a,"69Ξ ($230,581)","Aug 23, 2021"
1,Offered,4162,,,"69Ξ ($209,814)","Aug 08, 2021"
2,Sold,4162,0xce9000,0x537dc8,"22Ξ ($83,846)","May 08, 2021"
3,Offered,4162,,,"22Ξ ($76,302)","May 05, 2021"
4,Offered,4162,,,"24Ξ ($80,807)","May 05, 2021"
5,(Unwrap),4162,WrappedC…,0xce9000,,"May 05, 2021"
6,(Wrap),4162,0xd0c80a,WrappedC…,,"May 03, 2021"
7,Transfer,4162,0xce9000,0xd0c80a,,"May 03, 2021"
8,(Unwrap),4162,WrappedC…,0xce9000,,"May 03, 2021"
9,Sold,4162,Zonked,0xdfce59,"4Ξ ($1,401)","Oct 09, 2020"
10,Sold,4162,0x11c9a7,Zonked,2Ξ ($753),"Sep 15, 2020"
11,(Wrap),4162,0x692885,WrappedC…,,"Sep 13, 2020"
12,Transfer,4162,0x11c9a7,0x692885,,"Sep 13, 2020"
13,Sold,4162,Hemba,0x11c9a7,1.40Ξ ($531),"Sep 13, 2020"
14,Offered,4162,,,1.40Ξ ($310),"May 29, 2020"
15,Claimed,4162,,Hemba,,"Jun 23, 2017"
0,Transfer,4163,sov,sov.eth,,"Apr 25, 2021"
1,Sold,4163,0x0b30fd,sov,0.18Ξ ($52),"Sep 20, 2017"
2,Offered,4163,,,0.18Ξ ($52),"Sep 19, 2017"
3,Offer Withdrawn,4163,,,,"Sep 19, 2017"
4,Offered,4163,,,0.60Ξ ($160),"Jul 06, 2017"
5,Claimed,4163,,0x0b30fd,,"Jun 23, 2017"
0,Offered,4164,,,"198Ξ ($637,380)","Aug 29, 2021"
1,Sold,4164,0x8c9ee6,0x537bf7,"140Ξ ($450,673)","Aug 29, 2021"
2,Offered,4164,,,"140Ξ ($448,074)","Aug 29, 2021"
3,Offered,4164,,,"199Ξ ($632,502)","Aug 29, 2021"
4,Sold,4164,0x6611fe,0x8c9ee6,"125Ξ ($405,154)","Aug 28, 2021"
5,Offered,4164,,,"125Ξ ($407,465)","Aug 27, 2021"
6,Sold,4164,pablopun…,0x6611fe,"27Ξ ($48,200)","Mar 15, 2021"
7,Bid Withdrawn,4164,mcgorgeo…,,"10Ξ ($15,280)","Mar 06, 2021"
8,Bid,4164,mcgorgeo…,,"10Ξ ($15,334)","Mar 05, 2021"
9,Offered,4164,,,"27Ξ ($51,754)","Feb 22, 2021"
10,Offer Withdrawn,4164,,,,"Jan 23, 2021"
11,Bid Withdrawn,4164,0x393708,,"1.07Ξ ($1,198)","Jan 11, 2021"
12,Bid,4164,0x393708,,1.07Ξ ($781),"Dec 30, 2020"
13,Offered,4164,,,"8Ξ ($2,902)","Sep 28, 2020"
14,Offered,4164,,,"7Ξ ($2,422)","Sep 24, 2020"
15,Offered,4164,,,"6Ξ ($2,156)","Sep 13, 2020"
16,Offered,4164,,,4Ξ ($865),"May 28, 2020"
17,Transfer,4164,0xd8e806,pablopun…,,"Jun 12, 2018"
18,Offered,4164,,,0.20Ξ ($230),"Jan 20, 2018"
19,Offer Withdrawn,4164,,,,"Jul 13, 2017"
20,Offered,4164,,,0.51Ξ ($105),"Jul 13, 2017"
21,Offered,4164,,,0.75Ξ ($168),"Jul 12, 2017"
22,Sold,4164,0x5b098b,0xd8e806,0.35Ξ ($78),"Jul 12, 2017"
23,Offered,4164,,,0.35Ξ ($67),"Jul 11, 2017"
24,Sold,4164,0x0b30fd,0x5b098b,0.23Ξ ($70),"Jun 24, 2017"
25,Bid,4164,0x5b098b,,0.23Ξ ($70),"Jun 24, 2017"
26,Claimed,4164,,0x0b30fd,,"Jun 23, 2017"
0,Bid Withdrawn,4165,0xeb1fcd,,0.05Ξ ($90),"Mar 18, 2021"
1,Bid,4165,0xeb1fcd,,0.05Ξ ($94),"Mar 14, 2021"
2,Bid,4165,0xc7c6b9,,<0.01Ξ ($<0.01),"Dec 16, 2020"
3,Claimed,4165,,0x809a31,,"Jun 23, 2017"
0,Bid Withdrawn,4166,0x0503ed,,"30Ξ ($54,802)","Mar 17, 2021"
1,Bid,4166,0x0503ed,,"30Ξ ($53,136)","Mar 17, 2021"
2,Sold,4166,0x231707,0xcd2c66,1Ξ ($383),"Aug 02, 2020"
3,Offered,4166,,,"11Ξ ($2,548)","Jul 01, 2020"
4,Bid,4166,0xcd2c66,,1Ξ ($245),"Jun 11, 2020"
5,Bid Withdrawn,4166,0x61e7e7,,0.69Ξ ($169),"May 23, 2019"
6,Bid,4166,0x61e7e7,,0.69Ξ ($169),"May 23, 2019"
7,Offered,4166,,,5.50Ξ ($976),"Nov 18, 2018"
8,Offered,4166,,,"2.50Ξ ($1,526)","Mar 15, 2018"
9,Offered,4166,,,0.50Ξ ($305),"Mar 15, 2018"
10,Bid,4166,0x7760e0,,0.05Ξ ($16),"Jun 28, 2017"
11,Claimed,4166,,0x231707,,"Jun 23, 2017"
0,Sold,4167,brazy.et…,0xea9724,"38.50Ξ ($127,655)","May 03, 2021"
1,Bid,4167,0xea9724,,"38.50Ξ ($127,655)","May 03, 2021"
2,Offered,4167,,,"39.50Ξ ($115,555)","May 01, 2021"
3,Offered,4167,,,"40.50Ξ ($111,986)","Apr 30, 2021"
4,Offered,4167,,,"41.50Ξ ($113,383)","Apr 30, 2021"
5,Offered,4167,,,"42.50Ξ ($117,300)","Apr 30, 2021"
6,Offer Withdrawn,4167,,,,"Apr 26, 2021"
7,Offered,4167,,,"39.99Ξ ($104,807)","Apr 22, 2021"
