,etherscan,opensea,owned,ethereums_spent,dollar_spent,ethereums_earned,dollar_earned,First_punk,Last_punk
1013,0x36e955,0,1,13.88,49131.0,0.0,0.0,"Feb 20, 2021","Feb 20, 2021"
1014,0x07c2af,0,1,126.8,448834.0,0.0,0.0,none,none
1015,0x7daa87,0,1,16.15,57166.0,0.0,0.0,"May 22, 2021","May 22, 2021"
1016,0x24582f,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1017,0x9d9df4,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1018,0x344eda,0,1,24.25,85838.0,0.0,0.0,"Apr 29, 2021","Apr 29, 2021"
1019,0x009a61,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1020,0x051e08,0,1,0.0,0.0,0.0,0.0,"Jun 12, 2021","Jun 12, 2021"
1021,0x1ff60e,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1022,0x09ba0d,0,1,22.0,77873.0,0.0,0.0,"Jul 11, 2021","Jul 11, 2021"
1023,0x7508e4,0,1,89.0,315033.0,0.0,0.0,none,none
1024,0x60fe3e,0,1,0.0,0.0,58.65,207603.0,"Jun 23, 2017","Jun 23, 2017"
1025,0x6f674a,0,1,0.0,0.0,0.0,0.0,"Jan 17, 2021","Jan 17, 2021"
1026,0x378151,0,1,24.0,84953.0,0.0,0.0,"Jul 16, 2021","Jul 16, 2021"
1027,0x6f7001,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1028,0x518ae9,0,1,130.0,460161.0,0.0,0.0,none,none
1029,0x000003,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1030,0x400936,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1031,0xaa8ff8,0,1,0.0,0.0,0.0,0.0,"Apr 12, 2021","Apr 12, 2021"
1032,0x689ad2,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1033,0x26dee6,0,1,47.95,169729.0,55.0,194683.0,"Aug 8, 2021","Aug 8, 2021"
1034,0x687ecb,0,1,0.0,0.0,0.0,0.0,none,none
1035,0x680c8b,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1036,0xa49487,0,1,15.25,53980.0,0.0,0.0,"May 21, 2021","May 21, 2021"
1037,0x33e3c0,0,1,98.89,350041.0,0.0,0.0,none,none
1038,0x4dc133,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1039,0x769979,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1040,0xcb8475,0,1,0.0,0.0,0.0,0.0,none,none
1041,0x0dc1c0,0,1,115.69,409508.0,87.27,308910.0,"Aug 23, 2021","Aug 23, 2021"
1042,0xd7be28,0,1,22.25,78758.0,0.0,0.0,"Jul 18, 2021","Jul 18, 2021"
1043,0x809a31,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1044,0x5bb4ff,0,1,45.69,161729.0,0.0,0.0,"Feb 21, 2021","Feb 21, 2021"
1045,0xaa4672,0,1,22.48,79572.0,0.0,0.0,"Mar 4, 2021","Mar 4, 2021"
1046,0xad3530,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1047,0x8883b1,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1048,0x2d6dbb,0,1,0.0,0.0,0.0,0.0,"May 16, 2021","May 16, 2021"
1049,0x0688d9,0,1,21.95,77696.0,0.0,0.0,"Apr 26, 2021","Apr 26, 2021"
1050,0xabf16c,0,1,23.97,84847.0,0.0,0.0,"Apr 16, 2021","Apr 16, 2021"
1051,0x888227,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1052,0x0f08f5,0,1,0.0,0.0,0.0,0.0,"Jan 28, 2021","Jan 28, 2021"
1053,0xe39178,0,1,45.0,159286.0,53.9,190790.0,"Aug 4, 2021","Aug 4, 2021"
1054,0xe29662,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1055,0x8d8100,0,1,45.0,159286.0,0.0,0.0,"Aug 15, 2021","Aug 15, 2021"
1056,0xd2b8c7,0,1,105.0,371668.0,0.0,0.0,"Aug 19, 2021","Aug 19, 2021"
1057,0x0ae572,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1058,0x824106,0,1,0.0,0.0,0.0,0.0,"Jun 28, 2021","Jun 28, 2021"
1059,0xa58ea3,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1060,0x438ca4,0,1,0.0,0.0,0.0,0.0,"Aug 22, 2021","Aug 22, 2021"
1061,0xa05c74,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1062,0x0f19b8,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1063,0x4128f4,0,1,0.0,0.0,0.0,0.0,"Mar 7, 2021","Mar 7, 2021"
1064,0x5c79d3,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1065,0xaf4e59,0,1,0.0,0.0,0.0,0.0,"Mar 7, 2021","Mar 7, 2021"
1066,0x5eb2ac,0,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1067,0xe22c00,0,1,560.86,1990000.0,499.88,1770000.0,none,none
1068,0xfa53d8,0,1,69.0,244239.0,0.0,0.0,"Jul 31, 2021","Jul 31, 2021"
1069,0x5071f6,0,1,1.22,4318.0,0.0,0.0,"May 18, 2020","May 18, 2020"
1070,0x3aeabb,0,1,0.0,0.0,65.0,230080.0,"Feb 5, 2021","Feb 5, 2021"
1071,0xda0396,1,1,0.0,0.0,0.0,0.0,"Jun 23, 2017","Jun 23, 2017"
1072,0x8efd9a,0,1,45.99,162791.0,96.69,342254.0,"Jul 23, 2021","Jul 30, 2021"
1073,0x62218c,0,1,29.0,102651.0,0.0,0.0,"Jul 31, 2021","Jul 31, 2021"
1074,0x13d33c,0,1,0.0,0.0,0.0,0.0,"Aug 10, 2021","Aug 10, 2021"
1075,0x9e4a9b,0,1,25.98,91961.0,0.0,0.0,"Jul 31, 2021","Jul 31, 2021"
1076,0x62cb05,0,1,16.5,58405.0,0.0,0.0,"Jun 28, 2021","Jun 28, 2021"
1077,0xc0fba4,0,1,28.0,99112.0,0.0,0.0,"Jul 31, 2021","Jul 31, 2021"
1078,0xe1dfb7,0,1,0.0,0.0,0.0,0.0,"Jan 4, 2020","Jan 4, 2020"
1079,0x1f49e1,0,1,22.47,79537.0,0.0,0.0,"Jul 23, 2021","Jul 23, 2021"
1080,0x358605,0,1,22.0,77873.0,0.0,0.0,"Jul 11, 2021","Jul 11, 2021"
1081,0x55cf34,0,1,0.0,0.0,0.0,0.0,"Mar 7, 2021","Mar 7, 2021"
1082,0x10a0b6,0,1,0.0,0.0,0.0,0.0,"Jan 28, 2021","Jan 28, 2021"
1083,0x810c32,0,1,80.0,283176.0,0.0,0.0,"Aug 24, 2021","Aug 24, 2021"
1084,0x47398f,0,1,0.0,0.0,0.0,0.0,"Mar 7, 2021","Mar 7, 2021"
1085,0x5a253d,0,1,18.8,66546.0,0.0,0.0,"Jul 2, 2021","Jul 2, 2021"
1086,0x05467e,0,1,280.5,992886.0,0.0,0.0,"May 4, 2021","Aug 25, 2021"
1087,0xbbe846,0,1,13.3,47078.0,0.0,0.0,"Feb 18, 2021","Feb 18, 2021"
1088,0xed345b,0,1,236.94,838704.0,0.0,0.0,none,none
1089,0xdb013c,0,1,100.0,353970.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
1090,0x56244e,0,1,19.75,69909.0,56.5,199993.0,"May 5, 2021","Aug 1, 2021"
1091,0x420ba3,0,1,0.0,0.0,0.0,0.0,none,none
1092,0x004aa3,0,1,0.0,0.0,0.0,0.0,"Mar 7, 2021","Mar 7, 2021"
1093,0x28c695,0,1,119.9,424410.0,0.0,0.0,none,none
1094,0x3c1d6d,0,1,5.0,17698.0,0.0,0.0,"Jan 24, 2021","Jan 24, 2021"
1095,0x6eb9c8,0,1,0.0,0.0,0.0,0.0,"Jan 28, 2021","Jan 28, 2021"
1096,0xd6756d,0,1,20.5,72564.0,0.0,0.0,"May 11, 2021","May 11, 2021"
1097,0x03e72d,0,1,28.5,100881.0,0.0,0.0,"Mar 16, 2021","Mar 16, 2021"
1098,0x1a95fc,0,1,237.88,842024.0,167.87,594209.0,"Aug 3, 2021","Aug 23, 2021"
1099,0x4d92ad,0,1,0.79,2796.0,0.0,0.0,"May 16, 2019","May 16, 2019"
1100,0xc2297f,0,1,88.69,313936.0,0.0,0.0,none,none
1101,0x7f314b,0,1,0.0,0.0,0.0,0.0,"Jun 28, 2021","Jun 28, 2021"
1102,0x0c9afd,0,1,21.75,76988.0,0.0,0.0,"Jul 11, 2021","Jul 11, 2021"
1103,0xa1f257,0,1,8.0,28318.0,0.0,0.0,"Feb 14, 2021","Feb 14, 2021"
1104,0x487249,0,1,36.0,127429.0,0.0,0.0,"Feb 25, 2021","Feb 25, 2021"
1105,0x44da33,0,1,244.99,867191.0,112.0,396446.0,none,none
1106,0x639baa,0,1,25.0,88492.0,0.0,0.0,"May 4, 2021","May 4, 2021"
1107,0xeb4d2e,0,1,0.0,0.0,0.0,0.0,"Jul 2, 2021","Jul 2, 2021"
1108,0x169f6e,0,1,0.0,0.0,0.0,0.0,none,none
1109,0x9de43a,0,1,24.75,87608.0,0.0,0.0,"Apr 9, 2021","Apr 9, 2021"
1110,0x000841,0,1,167.31,592241.0,83.0,293795.0,"Jul 31, 2021","Jul 31, 2021"
1111,0x347294,0,1,0.0,0.0,0.0,0.0,none,none
1112,0x8ed4da,0,1,29.97,106085.0,0.0,0.0,"Mar 21, 2021","Mar 21, 2021"
1113,0x4710e3,0,1,0.42,1487.0,0.0,0.0,"Jan 8, 2019","Jan 8, 2019"
1114,0xdd7f51,0,1,0.0,0.0,0.0,0.0,none,none
1115,0x481676,0,1,154.99,548618.0,0.0,0.0,none,none
1116,0xc924f3,0,1,26.5,93802.0,0.0,0.0,"Jul 2, 2021","Jul 2, 2021"
1117,0xeab37b,0,1,0.0,0.0,0.0,0.0,"Mar 7, 2021","Mar 7, 2021"
1118,0x88a6d5,0,1,30.99,109695.0,0.0,0.0,"May 11, 2021","May 11, 2021"
1119,0xcd3523,0,1,0.0,0.0,0.0,0.0,"Aug 17, 2021","Aug 17, 2021"
1120,0x3fb3af,0,1,0.0,0.0,0.0,0.0,"Jun 12, 2021","Jun 12, 2021"
1121,0xefbb70,0,1,52.0,184064.0,0.0,0.0,"Aug 14, 2021","Aug 14, 2021"
1122,0x5f75fb,0,1,40.0,141588.0,0.0,0.0,"Aug 4, 2021","Aug 4, 2021"
1123,0xc219ca,0,1,0.0,0.0,55.0,194683.0,"Mar 23, 2021","Mar 23, 2021"
1124,0x2ee867,1,1,0.0,0.0,0.0,0.0,"Oct 3, 2019","Oct 3, 2019"
1125,0xb6e578,0,1,0.3,1062.0,0.0,0.0,"Jan 10, 2019","Jan 10, 2019"
1126,0x5743e4,0,1,14.99,53060.0,0.0,0.0,"May 22, 2021","May 22, 2021"
1127,0x1a491f,0,1,99.5,352200.0,0.0,0.0,none,none
1128,0xbaa84e,0,1,80.88,286291.0,45.0,159286.0,"Aug 1, 2021","Aug 1, 2021"
1129,0xcb1df6,0,1,0.0,0.0,0.0,0.0,"Aug 10, 2021","Aug 10, 2021"
1130,0xcf74e4,0,1,0.0,0.0,400.0,1420000.0,"Jan 8, 2021","Jan 8, 2021"
1131,0x2b468e,0,1,5.6,19822.0,0.0,0.0,"Oct 2, 2020","Oct 2, 2020"
1132,0x3b7f24,0,1,145.5,515026.0,216.09,764894.0,"Jul 15, 2021","Jul 15, 2021"
1133,0x0c2e9a,0,1,115.0,407065.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
1134,0xca2aa3,0,1,17.95,63538.0,0.0,0.0,"Apr 2, 2021","Apr 2, 2021"
1135,0x0328a5,0,1,19.22,68033.0,0.0,0.0,"May 13, 2021","May 13, 2021"
1136,0xf2212d,0,1,0.0,0.0,0.0,0.0,"Aug 14, 2021","Aug 14, 2021"
1137,0x743b87,0,1,144.41,511168.0,0.0,0.0,"May 6, 2021","May 6, 2021"
1138,0x14637b,0,1,99.0,350430.0,0.0,0.0,none,none
1139,0x4d0bc0,0,1,0.0,0.0,0.0,0.0,"Aug 19, 2021","Aug 19, 2021"
1140,0xb5d13a,0,1,12.0,42476.0,0.0,0.0,"Feb 17, 2021","Feb 17, 2021"
1141,0xf3ff88,0,1,252.33,893172.0,138.88,491594.0,none,none
1142,0xa16a9f,0,1,96.95,343174.0,0.0,0.0,none,none
1143,0xa1c0a5,0,1,0.0,0.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
1144,0x3c41f7,0,1,0.0,0.0,0.0,0.0,"Mar 7, 2021","Mar 7, 2021"
1145,0x82cefc,0,1,0.0,0.0,0.0,0.0,"Apr 29, 2021","Apr 29, 2021"
1146,0x7a2193,0,1,23.5,83183.0,0.0,0.0,"Jul 30, 2021","Jul 30, 2021"
1147,0xe5ee2b,0,1,164.98,583969.0,115.45,408658.0,"Jul 31, 2021","Aug 6, 2021"
1148,0x6b558c,0,1,100.0,353970.0,0.0,0.0,none,none
1149,0xf7845c,0,1,125.0,442462.0,0.0,0.0,none,none
1150,0xf4f488,0,1,8.75,30972.0,0.0,0.0,"Feb 14, 2021","Feb 14, 2021"
1151,0x258fc9,0,1,25.0,88492.0,0.0,0.0,"Apr 26, 2021","Apr 26, 2021"
1152,0x2e1905,0,1,0.0,0.0,0.0,0.0,none,none
1153,0xf32c70,0,1,0.0,0.0,0.0,0.0,"Oct 9, 2019","Oct 9, 2019"
1154,0xbea91e,0,1,0.0,0.0,0.0,0.0,"Mar 7, 2021","Mar 7, 2021"
1155,0x92cfc1,0,1,0.0,0.0,0.0,0.0,"Mar 7, 2021","Mar 7, 2021"
1156,0x1d4b9b,0,1,0.0,0.0,28.0,99112.0,"Mar 2, 2021","Mar 2, 2021"
1157,0xa14964,0,1,33.5,118580.0,0.0,0.0,"Aug 4, 2021","Aug 4, 2021"
1158,0x53acf5,0,1,79.0,279636.0,0.0,0.0,"Aug 24, 2021","Aug 24, 2021"
1159,0xbf1c11,0,1,79.8,282468.0,0.0,0.0,"Aug 6, 2021","Aug 6, 2021"
1160,0xc2380d,0,1,0.0,0.0,0.0,0.0,"Aug 19, 2021","Aug 19, 2021"
1161,0x8aa04e,0,1,9.5,33627.0,0.0,0.0,"Feb 17, 2021","Feb 17, 2021"
1162,0x1df610,0,1,0.0,0.0,0.0,0.0,none,none
1163,0x07986c,0,1,94.5,334502.0,0.0,0.0,none,none
1164,0x54be3b,0,1,0.0,0.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
1165,0xb78f30,0,1,60.0,212382.0,0.0,0.0,"Aug 14, 2021","Aug 14, 2021"
1166,0xde0580,0,1,0.0,0.0,0.0,0.0,none,none
1167,0xa3cd11,0,1,29.0,102651.0,0.0,0.0,"May 8, 2021","May 8, 2021"
1168,0x5384b8,0,1,123.0,435383.0,0.0,0.0,"Aug 7, 2021","Aug 7, 2021"
1169,0x6a8b99,0,1,0.0,0.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
1170,0x46ae5b,0,1,100.0,353970.0,74.5,263708.0,none,none
1171,0x52bcd7,0,1,25.0,88492.0,0.0,0.0,"Jul 23, 2021","Jul 23, 2021"
1172,0x44d93e,0,1,88.0,311494.0,52.05,184241.0,"Mar 12, 2021","Mar 12, 2021"
1173,0xacdaee,0,1,0.0,0.0,0.0,0.0,"Jul 28, 2021","Jul 28, 2021"
1174,0x4c6d87,0,1,76.0,269017.0,42.0,148667.0,"Feb 24, 2021","Feb 24, 2021"
1175,0xa04ba1,0,1,21.67,76691.0,0.0,0.0,"Apr 26, 2021","Apr 26, 2021"
1176,0x8785b7,0,1,0.0,0.0,0.0,0.0,"Aug 10, 2021","Aug 10, 2021"
1177,0x41a3c9,0,1,28.99,102616.0,0.0,0.0,"Mar 23, 2021","Mar 23, 2021"
1178,0x003f6b,1,1,0.25,885.0,0.0,0.0,"Oct 14, 2019","Oct 14, 2019"
1179,0xd3a2a7,0,1,269.69,954622.0,0.0,0.0,none,none
1180,0x7aae0c,0,1,93.5,330962.0,0.0,0.0,none,none
1181,0x32f348,0,1,29.5,104421.0,0.0,0.0,"Apr 26, 2021","Apr 26, 2021"
1182,0xaea57c,0,1,210.0,743337.0,175.0,619447.0,"Aug 9, 2021","Aug 9, 2021"
1183,0xf476cd,0,1,836.69,2960000.0,0.0,0.0,"Feb 18, 2021","Feb 18, 2021"
1184,0xd21da7,0,1,69.17,244857.0,102.83,363987.0,"Feb 15, 2021","Feb 15, 2021"
1185,0x46d9cf,0,1,0.0,0.0,0.0,0.0,"May 27, 2019","May 27, 2019"
1186,0x9c3862,0,1,19.94,70582.0,64.99,230045.0,"Apr 9, 2021","Apr 9, 2021"
1187,0x5f538e,0,1,255.39,904004.0,221.99,785778.0,"Aug 23, 2021","Aug 23, 2021"
1188,0xa3a454,0,1,26.98,95501.0,0.0,0.0,"Feb 25, 2021","Feb 25, 2021"
1189,0x4a298c,0,1,16.5,58405.0,0.0,0.0,"Jun 13, 2021","Jun 13, 2021"
1190,0x664aa3,0,1,44.44,157304.0,0.0,0.0,"Aug 3, 2021","Aug 3, 2021"
1191,0xba5df4,0,1,0.0,0.0,0.0,0.0,"Aug 19, 2021","Aug 19, 2021"
1192,0x7caac6,0,1,14.0,49556.0,0.0,0.0,"Feb 17, 2021","Feb 17, 2021"
1193,0xc2592f,0,1,0.0,0.0,0.0,0.0,"Oct 16, 2020","Oct 16, 2020"
1194,0x48d8bb,0,1,30.0,106191.0,0.0,0.0,"Apr 10, 2021","Apr 10, 2021"
1195,0xb3007f,1,1,1.25,4425.0,2.0,7079.0,"May 25, 2019","May 25, 2019"
1196,0x658a29,0,1,178.89,633217.0,100.0,353970.0,"Apr 30, 2021","Apr 30, 2021"
1197,0x893f0c,0,1,21.97,77767.0,0.0,0.0,"Apr 21, 2021","Apr 21, 2021"
1198,0x35d3a2,0,1,25.0,88492.0,0.0,0.0,"Feb 22, 2021","Feb 22, 2021"
1199,0xa2b0d8,0,1,152.99,541535.0,165.2,584758.0,"Mar 12, 2021","Mar 12, 2021"
1200,0xdc8eb8,0,1,0.0,0.0,0.0,0.0,none,none
1201,0xc51447,0,1,0.0,0.0,0.0,0.0,"Mar 7, 2021","Mar 7, 2021"
1202,0x2e0a4f,0,1,0.0,0.0,0.0,0.0,"May 22, 2021","May 22, 2021"
1203,0xec8e80,1,1,0.9,3186.0,42.0,148667.0,"May 23, 2019","May 23, 2019"
1204,0xcb4dfc,0,1,55.0,194683.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
1205,0x0ec5b4,0,1,0.0,0.0,19.5,69024.0,"Apr 26, 2021","Apr 26, 2021"
1206,0x671f71,0,1,0.0,0.0,81.75,289370.0,"Feb 21, 2021","Feb 21, 2021"
1207,0x2b93c1,0,1,0.0,0.0,0.0,0.0,"Aug 19, 2021","Aug 19, 2021"
1208,0x91b2e3,0,1,0.0,0.0,0.0,0.0,"Jun 13, 2021","Jun 13, 2021"
1209,0x1d3db4,0,1,94.99,336236.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
1210,0x1ad100,0,1,43.9,155393.0,0.0,0.0,"Aug 5, 2021","Aug 5, 2021"
1211,0xb5fb1a,0,1,40.0,141588.0,0.0,0.0,"Aug 3, 2021","Aug 3, 2021"
1212,0x40a628,0,1,326.67,1160000.0,391.4,1390000.0,"Mar 10, 2021","Mar 10, 2021"
1213,0xbbe96d,0,1,35.0,123889.0,0.0,0.0,"Aug 1, 2021","Aug 1, 2021"
1214,0x0f692f,0,1,30.0,106191.0,45.5,161056.0,"Mar 17, 2021","Mar 17, 2021"
1215,0xd800fc,0,1,23.99,84917.0,0.0,0.0,"Apr 9, 2021","Apr 9, 2021"
1216,0x0eeed2,0,1,85.0,300874.0,0.0,0.0,none,none
1217,0x0b7059,0,1,183.78,650526.0,175.21,620191.0,"Aug 23, 2021","Aug 23, 2021"
1218,0xc36efb,0,1,90.0,318573.0,0.0,0.0,none,none
1219,0xbde2dd,0,1,0.0,0.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
1220,0xe518e4,0,1,0.0,0.0,0.0,0.0,none,none
1221,0x72c6c6,0,1,0.0,0.0,0.0,0.0,none,none
1222,0x54d7f9,0,1,458.15,1620000.0,1060.0,3740000.0,"Apr 11, 2021","Apr 11, 2021"
1223,0x5c4fe9,0,1,0.0,0.0,0.0,0.0,"Feb 23, 2021","Feb 23, 2021"
1224,0x5cff88,0,1,13.25,46901.0,0.0,0.0,"Feb 18, 2021","Feb 18, 2021"
1225,0xcae51a,0,1,0.0,0.0,0.0,0.0,"Aug 7, 2021","Aug 7, 2021"
1226,0x1819bc,0,1,287.5,1020000.0,209.0,739797.0,"Aug 24, 2021","Aug 24, 2021"
1227,0x99fa5c,0,1,44.69,158189.0,0.0,0.0,"Aug 14, 2021","Aug 14, 2021"
1228,0x45c0cd,0,1,150.0,530955.0,0.0,0.0,none,none
1229,0x68fdca,0,1,0.0,0.0,0.0,0.0,"May 4, 2021","May 4, 2021"
1230,0x594f51,0,1,16.75,59290.0,0.0,0.0,"Jun 13, 2021","Jun 13, 2021"
1231,0xe9243b,0,1,69.69,246682.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
1232,0xdb2497,0,1,206.68,731585.0,128.88,456197.0,none,none
1233,0x022065,1,1,1.25,4425.0,4.99,17663.0,"Oct 30, 2019","Oct 30, 2019"
1234,0xbfe827,1,1,29.68,105058.0,57.25,202648.0,"Oct 5, 2020","Oct 5, 2020"
1235,0x0b3dd7,0,1,157.35,556972.0,49.99,176950.0,"Aug 1, 2021","Aug 6, 2021"
1236,0xc34f37,0,1,93.99,332696.0,0.0,0.0,none,none
1237,0xf905bb,0,1,14.23,50370.0,0.0,0.0,"Jun 22, 2021","Jun 22, 2021"
1238,0x840449,0,1,25.0,88492.0,0.0,0.0,"May 29, 2021","May 29, 2021"
1239,0x4dd91f,0,1,33.75,119465.0,16.49,58370.0,"Jun 26, 2021","Jun 26, 2021"
1240,0x964663,0,1,0.0,0.0,0.0,0.0,none,none
1241,0x4172f1,0,1,0.0,0.0,0.0,0.0,"May 5, 2021","May 5, 2021"
1242,0xeefec5,0,1,50.0,176985.0,0.0,0.0,"Apr 10, 2021","Apr 10, 2021"
1243,0x0242b0,0,1,26.0,92032.0,0.0,0.0,"Feb 23, 2021","Feb 23, 2021"
1244,0x1fb540,0,1,36.68,129836.0,0.0,0.0,"Jul 31, 2021","Jul 31, 2021"
1245,0x537bf7,0,1,140.0,495558.0,0.0,0.0,none,none
1246,0x085843,0,1,0.0,0.0,0.0,0.0,"May 5, 2021","May 5, 2021"
1247,0x900d3e,1,1,0.59,2088.0,0.0,0.0,"May 3, 2021","May 3, 2021"
1248,0xa39fa3,0,1,0.0,0.0,0.0,0.0,"Apr 12, 2021","Apr 12, 2021"
1249,0xe5859c,0,1,0.0,0.0,0.0,0.0,none,none
1250,0xdc463f,0,1,51.25,181410.0,0.0,0.0,"Aug 14, 2021","Aug 14, 2021"
1251,0x53e872,0,1,25.0,88492.0,0.0,0.0,"Jul 10, 2021","Jul 10, 2021"
1252,0x26e3ff,0,1,24.0,84953.0,0.0,0.0,"Jun 15, 2021","Jun 15, 2021"
1253,0xb3d8c3,0,1,0.0,0.0,0.0,0.0,"Aug 9, 2021","Aug 9, 2021"
1254,0xd5438f,0,1,4.02,14230.0,85.85,303883.0,"Nov 3, 2019","Feb 7, 2020"
1255,0xaa3205,0,1,0.0,0.0,0.0,0.0,"Aug 20, 2021","Aug 20, 2021"
1256,0x151dcb,0,1,0.0,0.0,0.0,0.0,"Apr 4, 2021","Apr 4, 2021"
1257,0xd55ff8,0,1,0.0,0.0,0.0,0.0,"Feb 8, 2019","Feb 8, 2019"
1258,0x3a56db,0,1,0.0,0.0,0.0,0.0,"Mar 29, 2021","Mar 29, 2021"
1259,0xced266,1,1,1.1,3894.0,0.0,0.0,"Jul 17, 2020","Jul 17, 2020"
1260,0x42eb89,0,1,88.0,311494.0,0.0,0.0,"Aug 24, 2021","Aug 24, 2021"
1261,0xb3a4d1,0,1,0.0,0.0,0.0,0.0,none,none
1262,0x1ac7bb,0,1,17.5,61945.0,0.0,0.0,"Feb 18, 2021","Feb 18, 2021"
1263,0xf197ab,0,1,17.5,61945.0,0.0,0.0,"Apr 3, 2021","Apr 3, 2021"
1264,0x7a534e,0,1,0.0,0.0,0.0,0.0,"Jul 12, 2021","Jul 12, 2021"
1265,0x973422,0,1,0.0,0.0,0.0,0.0,"Aug 23, 2021","Aug 23, 2021"
1266,0xdb24f4,0,1,0.0,0.0,0.0,0.0,"Jun 14, 2021","Jun 14, 2021"
1267,0xe54c39,0,1,0.0,0.0,0.0,0.0,"Jun 14, 2021","Jun 14, 2021"
1268,0x342232,0,1,37.89,134119.0,35.17,124491.0,"Feb 18, 2021","Feb 18, 2021"
1269,0x6bf97f,1,1,1.78,6301.0,0.0,0.0,"Apr 23, 2019","Apr 23, 2019"
1270,0x6d2a4f,0,1,0.0,0.0,0.0,0.0,"Apr 20, 2021","Apr 20, 2021"
1271,0xe41691,0,1,49.6,175569.0,24.2,85661.0,"Mar 16, 2021","Mar 16, 2021"
1272,0x85257f,0,1,35.0,123889.0,0.0,0.0,"Feb 21, 2021","Feb 21, 2021"
1273,0x8814c8,0,1,28.0,99112.0,0.0,0.0,"Mar 27, 2021","Mar 27, 2021"
1274,0x1e341a,1,1,26.0,92032.0,0.0,0.0,"Apr 13, 2021","Apr 13, 2021"
1275,0xb363cf,0,1,19.0,67254.0,0.0,0.0,"Feb 21, 2021","Feb 21, 2021"
1276,0xb0f48f,0,1,38.5,136278.0,0.0,0.0,"Aug 1, 2021","Aug 1, 2021"
1277,0xf5bb69,0,1,0.0,0.0,0.0,0.0,none,none
1278,0xd3018d,0,1,0.0,0.0,202.0,715019.0,"Jul 15, 2021","Aug 23, 2021"
1279,0xbd9e81,0,1,46.75,165481.0,0.0,0.0,"Aug 20, 2021","Aug 20, 2021"
1280,0xf2907a,0,1,0.0,0.0,869.19,3080000.0,"Apr 14, 2021","Aug 2, 2021"
1281,0x728f25,0,1,32.0,113270.0,0.0,0.0,"Mar 2, 2021","Mar 2, 2021"
1282,0x426baa,0,1,0.48,1699.0,0.0,0.0,"Feb 14, 2019","Feb 14, 2019"
1283,0x5b54ca,0,1,388.88,1380000.0,0.0,0.0,none,none
1284,0xe831c8,0,1,270.0,955719.0,159.0,562812.0,"Jul 31, 2021","Jul 31, 2021"
1285,0xf0692d,0,1,52.0,184064.0,0.0,0.0,"Aug 20, 2021","Aug 20, 2021"
1286,0xb34519,0,1,41.0,145128.0,22.0,77873.0,"Apr 6, 2021","Jul 15, 2021"
1287,0x0e103a,0,1,0.0,0.0,0.0,0.0,"Apr 10, 2021","Apr 10, 2021"
1288,0x9649e3,0,1,23.0,81413.0,0.0,0.0,"May 3, 2021","May 3, 2021"
1289,0x97fdf6,0,1,54.15,191675.0,57.75,204418.0,"May 20, 2021","May 27, 2021"
1290,0x3c2298,0,1,19.98,70723.0,0.0,0.0,"May 30, 2021","May 30, 2021"
1291,0x704c97,1,1,244.72,866242.0,284.13,1010000.0,"Mar 11, 2021","Mar 11, 2021"
